,title,year,month,day,link,description,category
318,رضا ناجی، فرماندار نظامی اصفهان,1357,11.0,26.0,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D9%86%D8%A7%D8%AC%DB%8C,,Death
319,منوچهر خسروداد، نظامی و آخرین فرمانده هوانیروز (ز.1306),1357,11.0,26.0,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%AE%D8%B3%D8%B1%D9%88%D8%AF%D8%A7%D8%AF,,Death
320,جعفر قلی صدری، رئیس شهربانی (ز.1290),1357,12.0,17.0,https://fa.wikipedia.org/wiki/%D8%AC%D8%B9%D9%81%D8%B1_%D9%82%D9%84%DB%8C_%D8%B5%D8%AF%D8%B1%DB%8C,,Death
321,نادر جهانبانی، نظامی (ز.1307),1357,12.0,22.0,https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D8%B1_%D8%AC%D9%87%D8%A7%D9%86%D8%A8%D8%A7%D9%86%DB%8C,,Death
322,عبدالوهاب اقبال- مالکان خراسان، استاندار کرمان، نمایندهحوزه انتخابیه کاشمردرمجلس شورای ملیو نایب التولیهحرم فاطمه معصومهدرقم(ز.1285),1357,,,https://fa.wikipedia.org/wiki/%D8%AD%D9%88%D8%B2%D9%87_%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%DB%8C%D9%87_%DA%A9%D8%A7%D8%B4%D9%85%D8%B1%D8%8C_%D8%A8%D8%B1%D8%AF%D8%B3%DA%A9%D9%86%D8%8C_%D8%AE%D9%84%DB%8C%D9%84%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_%D9%88_%DA%A9%D9%88%D9%87%D8%B3%D8%B1%D8%AE,,Death
323,ر ورزشی و بنیانگذارباشگاه فرهنگی ورزشی پرسپولیس تهران.,1358,,,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B4%DA%AF%D8%A7%D9%87_%D9%81%D8%B1%D9%87%D9%86%DA%AF%DB%8C_%D9%88%D8%B1%D8%B2%D8%B4%DB%8C_%D9%BE%D8%B1%D8%B3%D9%BE%D9%88%D9%84%DB%8C%D8%B3_%D8%AA%D9%87%D8%B1%D8%A7%D9%86,,Death
324,گماشته منزلرضاخانو بعدها از افراد معروف دربار پهلوی,1360,,,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%AE%D8%A7%D9%86,,Death
325,عبدالله انتظام، سیاستمدار,1362,1.0,2.0,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%A7%D9%86%D8%AA%D8%B8%D8%A7%D9%85,,Death
326,رضا چراغی، نظامی,1362,1.0,25.0,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%DA%86%D8%B1%D8%A7%D8%BA%DB%8C,,Death
327,ربابه مراداوا، خواننده شهیر موسیقی مقامی آذربایجانی،ایرانی تبارآذربایجانی,1362,5.0,14.0,https://fa.wikipedia.org/wiki/%D8%B1%D8%A8%D8%A7%D8%A8%D9%87_%D9%85%D8%B1%D8%A7%D8%AF%D8%A7%D9%88%D8%A7,,Death
328,امین الله آندره حسین، آهنگساز ایرانی ساکن فرانسه,1362,5.0,18.0,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%A2%D9%86%D8%AF%D8%B1%D9%87_%D8%AD%D8%B3%DB%8C%D9%86,,Death
329,لطف الله مفخم پایان، موسیقی دان,1362,10.0,17.0,https://fa.wikipedia.org/wiki/%D9%84%D8%B7%D9%81%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D9%81%D8%AE%D9%85_%D9%BE%D8%A7%DB%8C%D8%A7%D9%86,,Death
330,ارتشبد غلامعلی اویسی،ارتشبدنیروی زمینی شاهنشاهی,1362,11.0,18.0,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AA%D8%B4%D8%A8%D8%AF_%D8%BA%D9%84%D8%A7%D9%85%D8%B9%D9%84%DB%8C_%D8%A7%D9%88%DB%8C%D8%B3%DB%8C,,Death
331,رضا رادمنش، از اعضایحزب توده,1362,11.0,24.0,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B1%D8%A7%D8%AF%D9%85%D9%86%D8%B4,,Death
332,بهرام افضلی،ناخدا یکمنیروی دریایی ارتش جمهوری اسلامی ایرانو فرمانده آن نیرو طی سال های 1359 تا 1362,1362,12.0,6.0,https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%A7%D9%81%D8%B6%D9%84%DB%8C,,Death
333,محمد ابراهیم همت، نظامی و معلم,1362,12.0,17.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D9%87%D9%85%D8%AA,,Death
334,ایراندخت، بزرگترین فرزنداحمدشاه قاجار(زاده1294),1363,,,https://fa.wikipedia.org/wiki/%DB%B1%DB%B2%DB%B9%DB%B4,,Death
335,محمد تقی کهنمویی، بازیگر,1363,2.0,13.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AA%D9%82%DB%8C_%DA%A9%D9%87%D9%86%D9%85%D9%88%DB%8C%DB%8C,,Death
336,حبیب یغمایی، شاعر,1363,2.0,24.0,https://fa.wikipedia.org/wiki/%D8%AD%D8%A8%DB%8C%D8%A8_%DB%8C%D8%BA%D9%85%D8%A7%DB%8C%DB%8C,,Death
337,ابوالقاسم پاینده، نویسنده و مترجم,1363,5.0,18.0,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85_%D9%BE%D8%A7%DB%8C%D9%86%D8%AF%D9%87,,Death
338,آذر اندامی، پژوهشگرانستیتو پاستورایران؛ که به خاطر خدمات علمی و انسانی او یکی ازحفره های برخوردیرویسیارهناهیدبه نام ویاندامینامگذاری شده است. (زاده1305),1363,5.0,28.0,https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1_%D8%A7%D9%86%D8%AF%D8%A7%D9%85%DB%8C,,Death
339,محمود تفضلی، مترجم,1363,7.0,4.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%AA%D9%81%D8%B6%D9%84%DB%8C,,Death
340,آیت الله میرزا خلیل کمره ای، نویسنده، محقق و فیلسوف الهی,1363,7.0,19.0,https://fa.wikipedia.org/wiki/%D8%A2%DB%8C%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%AE%D9%84%DB%8C%D9%84_%DA%A9%D9%85%D8%B1%D9%87%E2%80%8C%D8%A7%DB%8C,,Death
341,سید کریم امیری فیروزکوهی، شاعر,1363,7.0,19.0,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%DA%A9%D8%B1%DB%8C%D9%85_%D8%A7%D9%85%DB%8C%D8%B1%DB%8C_%D9%81%DB%8C%D8%B1%D9%88%D8%B2%DA%A9%D9%88%D9%87%DB%8C,,Death
342,محمود کریمی، موسیقی دان,1363,9.0,3.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%DA%A9%D8%B1%DB%8C%D9%85%DB%8C_(%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C%E2%80%8C%D8%AF%D8%A7%D9%86),,Death
343,بهرام صادقی،نویسنده,1363,9.0,12.0,https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%B5%D8%A7%D8%AF%D9%82%DB%8C,,Death
344,غلام عباس آرام، سیاستمدار و از وزیران امور خارجه ایران در دوره پهلوی.,1363,10.0,20.0,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%E2%80%8C%D8%B9%D8%A8%D8%A7%D8%B3_%D8%A2%D8%B1%D8%A7%D9%85,,Death
345,احمد خوانساری، شیعه و مرجع تقلید,1363,10.0,20.0,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%A7%D8%AD%D9%85%D8%AF_%D8%AE%D9%88%D8%A7%D9%86%D8%B3%D8%A7%D8%B1%DB%8C,,Death
346,حسین گل گلاب، شاعر,1363,12.0,22.0,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%DA%AF%D9%84%E2%80%8C%DA%AF%D9%84%D8%A7%D8%A8,,Death
347,باکری، فرمانده سپاه,1363,10.0,25.0,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%A8%D8%A7%DA%A9%D8%B1%DB%8C,,Death
348,علی اکبر شهنازی، نوازنده,1363,12.0,26.0,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%A7%DA%A9%D8%A8%D8%B1_%D8%B4%D9%87%D9%86%D8%A7%D8%B2%DB%8C,,Death
349,فریدون توللی، شاعر,1364,3.0,9.0,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%DB%8C%D8%AF%D9%88%D9%86_%D8%AA%D9%88%D9%84%D9%84%DB%8C,,Death
350,بهرام آریانابا نام اصلی حسین معتمدی منوچهری تنکابنیدرپاریسارتشبدنیروی زمینی شاهنشاهیوفرمانده آن نیرو,1364,3.0,31.0,https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%A2%D8%B1%DB%8C%D8%A7%D9%86%D8%A7,,Death
351,محمدمهدی ربانی املشی، روحانی و سیاست مدار,1364,4.0,17.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D9%85%D9%87%D8%AF%DB%8C_%D8%B1%D8%A8%D8%A7%D9%86%DB%8C_%D8%A7%D9%85%D9%84%D8%B4%DB%8C,,Death
352,یحیی آرین پور، نویسنده و محقق,1364,8.0,4.0,https://fa.wikipedia.org/wiki/%DB%8C%D8%AD%DB%8C%DB%8C_%D8%A2%D8%B1%DB%8C%D9%86_%D9%BE%D9%88%D8%B1,,Death
353,غلامحسین ساعدی، نویسنده,1364,9.0,2.0,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%D8%B3%D8%A7%D8%B9%D8%AF%DB%8C,,Death
354,فضل الله محلاتی، روحانی و نماینده ولی فقیه درسپاه پاسداران انقلاب اسلامی,1364,12.0,1.0,https://fa.wikipedia.org/wiki/%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D8%AD%D9%84%D8%A7%D8%AA%DB%8C,,Death
355,ن رحیمی، روحانی,1364,10.0,1.0,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%86%D9%88%D8%B1%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%B1%D8%AD%DB%8C%D9%85%DB%8C,,Death
356,عبدالباقی درویش، خلبان,1364,12.0,1.0,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%A8%D8%A7%D9%82%DB%8C_%D8%AF%D8%B1%D9%88%DB%8C%D8%B4,,Death
357,غلامحسین بنان، خواننده,1364,12.0,10.0,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%D8%A8%D9%86%D8%A7%D9%86,,Death
358,سید محمدکاظم شریعتمداری، مرجع تقلید شیعه,1365,1.0,14.0,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D9%85%D8%AF%DA%A9%D8%A7%D8%B8%D9%85_%D8%B4%D8%B1%DB%8C%D8%B9%D8%AA%D9%85%D8%AF%D8%A7%D8%B1%DB%8C,,Death
359,آتش خیر، بازیگر,1365,2.0,7.0,https://fa.wikipedia.org/wiki/%D8%A2%D8%AA%D8%B4_%D8%AE%DB%8C%D8%B1,,Death
360,سید عباس جولایی، فرمانده,1365,3.0,14.0,https://fa.wikipedia.org/w/index.php?title=%D8%B3%DB%8C%D8%AF_%D8%B9%D8%A8%D8%A7%D8%B3_%D8%AC%D9%88%D9%84%D8%A7%DB%8C%DB%8C&action=edit&redlink=1,,Death
361,ذبیح الله منصوری، مترجم,1365,3.0,19.0,https://fa.wikipedia.org/wiki/%D8%B0%D8%A8%DB%8C%D8%AD%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D9%86%D8%B5%D9%88%D8%B1%DB%8C,,Death
362,مهدی حمیدی شیرازی، شاعر,1365,4.0,23.0,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%AD%D9%85%DB%8C%D8%AF%DB%8C_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,,Death
363,علی اکبر خوشدل، شاعر,1365,7.0,2.0,https://fa.wikipedia.org/wiki/%D8%AE%D9%88%D8%B4%D8%AF%D9%84_%D8%AA%D9%87%D8%B1%D8%A7%D9%86%DB%8C,,Death
364,سلمان هراتی، شاعر,1365,8.0,9.0,https://fa.wikipedia.org/wiki/%D8%B3%D9%84%D9%85%D8%A7%D9%86_%D9%87%D8%B1%D8%A7%D8%AA%DB%8C,,Death
365,کریم کشاورز، مترجم,1365,8.0,18.0,https://fa.wikipedia.org/wiki/%DA%A9%D8%B1%DB%8C%D9%85_%DA%A9%D8%B4%D8%A7%D9%88%D8%B1%D8%B2,,Death
366,حقوقدان,1365,7.0,27.0,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%A8%D8%B2%D8%B1%DA%AF%D9%85%D9%87%D8%B1,,Death
367,محمدتقی مدرس رضوی، استاد ممتاز دانشگاه تهران,1365,8.0,28.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D9%85%D8%AF%D8%B1%D8%B3_%D8%B1%D8%B6%D9%88%DB%8C,,Death
368,سید محسن صفوی، فرمانده,1365,11.0,18.0,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D8%B3%D9%86_%D8%B5%D9%81%D9%88%DB%8C,,Death
369,کارگردان,1365,,,https://fa.wikipedia.org/wiki/%D8%B3%D8%B9%DB%8C%D8%AF_%D9%86%DB%8C%D9%88%D9%86%D8%AF%DB%8C,,Death
370,غلامحسین بیگجه خانی,1366,1.0,24.0,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%D8%A8%DB%8C%DA%AF%D8%AC%D9%87%E2%80%8C%D8%AE%D8%A7%D9%86%DB%8C,,Death
371,محمود محمودی خوانساری، خواننده,1366,2.0,2.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D9%85%D8%AD%D9%85%D9%88%D8%AF%DB%8C_%D8%AE%D9%88%D8%A7%D9%86%D8%B3%D8%A7%D8%B1%DB%8C,,Death
372,حسین فردوست، نظامی,1366,2.0,28.0,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D9%81%D8%B1%D8%AF%D9%88%D8%B3%D8%AA,,Death
373,فاطمه پهلوی,1366,3.0,12.0,https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B7%D9%85%D9%87_%D9%BE%D9%87%D9%84%D9%88%DB%8C,,Death
374,سامی تحصنی، بازیگر سینما و تئاتر (زاده1302),1367,,,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%85%DB%8C_%D8%AA%D8%AD%D8%B5%D9%86%DB%8C,,Death
375,شهیدایاز محمدزاده تولون، فرمانده گردان 114 لشکر 16زرهی و از شهدایجنگ ایران و عراق(زاده1324),1367,,,https://fa.wikipedia.org/w/index.php?title=%D8%A7%DB%8C%D8%A7%D8%B2_%D9%85%D8%AD%D9%85%D8%AF%D8%B2%D8%A7%D8%AF%D9%87_%D8%AA%D9%88%D9%84%D9%88%D9%86&action=edit&redlink=1,,Death
376,آذر دانشی، دوبلور (زاده1308),1367,1.0,19.0,https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1_%D8%AF%D8%A7%D9%86%D8%B4%DB%8C,,Death
377,سید کامل امامی، شاعر (زادهٔ1282),1368,,,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%DA%A9%D8%A7%D9%85%D9%84_%D8%A7%D9%85%D8%A7%D9%85%DB%8C,,Death
378,عزت الله یزدان پناه، سیاستمدار (زادهٔ1296),1368,,,https://fa.wikipedia.org/wiki/%D8%B9%D8%B2%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%DB%8C%D8%B2%D8%AF%D8%A7%D9%86%E2%80%8C%D9%BE%D9%86%D8%A7%D9%87,,Death
379,ابراهیم زمانی آشتیانی، نویسنده و فیلم نامه نویس (زادهٔ1294),1368,,,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D8%B2%D9%85%D8%A7%D9%86%DB%8C_%D8%A2%D8%B4%D8%AA%DB%8C%D8%A7%D9%86%DB%8C,,Death
380,فاطمه مدرسی، مترجم، نویسنده و از اعضایحزب توده ایران(زادهٔ1327),1368,1.0,6.0,https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B7%D9%85%D9%87_%D9%85%D8%AF%D8%B1%D8%B3%DB%8C,,Death
381,شمس الدین جزایری، حقوقدان و وکیل (زاده1292),1369,,,https://fa.wikipedia.org/wiki/%D8%B4%D9%85%D8%B3%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AC%D8%B2%D8%A7%DB%8C%D8%B1%DB%8C,,Death
382,پارسا تویسرکانی، نویسنده و شاعر (زاده1288),1369,1.0,2.0,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7_%D8%AA%D9%88%DB%8C%D8%B3%D8%B1%DA%A9%D8%A7%D9%86%DB%8C,,Death
383,علی دریابیگی، کارگردان (زاده1282),1370,1.0,1.0,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%AF%D8%B1%DB%8C%D8%A7%D8%A8%DB%8C%DA%AF%DB%8C,,Death
384,عبدالرحمان برومند، فعال سیاسی و عضونهضت مقاومت ملی ایرانو از کشته شدگانقتل های زنجیره ای ایران(زاده1306),1370,1.0,29.0,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D8%A7%D9%86_%D8%A8%D8%B1%D9%88%D9%85%D9%86%D8%AF,,Death
385,محمدحسین یگانه، نوازنده دوتار (زاده1297),1371,,,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%DB%8C%D9%86_%DB%8C%DA%AF%D8%A7%D9%86%D9%87,,Death
386,همدم السلطنه پهلوی، نخستین فرزندرضاشاه پهلوی,1371,1.0,16.0,https://fa.wikipedia.org/wiki/%D9%87%D9%85%D8%AF%D9%85_%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87_%D9%BE%D9%87%D9%84%D9%88%DB%8C,,Death
387,علیرضا افضلی پور، مهندس شیمی و بنیانگذاردانشگاه کرمان(زاده1288),1372,1.0,18.0,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7_%D8%A7%D9%81%D8%B6%D9%84%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1,,Death
388,شهیدمرتضی آوینی، کارگردان، مستندساز، نویسنده و عکاس (زاده1326),1372,1.0,20.0,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D8%A2%D9%88%DB%8C%D9%86%DB%8C,,Death
389,شهیدمحمدسعید یزدان پرست، مستندساز (زاده1346),1372,1.0,20.0,https://fa.wikipedia.org/w/index.php?title=%D9%85%D8%AD%D9%85%D8%AF%D8%B3%D8%B9%DB%8C%D8%AF_%DB%8C%D8%B2%D8%AF%D8%A7%D9%86%E2%80%8C%D9%BE%D8%B1%D8%B3%D8%AA&action=edit&redlink=1,,Death
390,سیامک یاسمی، کارگردان (زاده1304),1373,,,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%A7%D9%85%DA%A9_%DB%8C%D8%A7%D8%B3%D9%85%DB%8C,,Death
391,روبرت اکهارت، کارگردان ایرانی ارمنی تبار (زاده1314),1373,,,https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%A8%D8%B1%D8%AA_%D8%A7%DA%A9%D9%87%D8%A7%D8%B1%D8%AA,,Death
392,حسین سرشار، خواننده اپرا (زاده1313),1374,1.0,20.0,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%B3%D8%B1%D8%B4%D8%A7%D8%B1,,Death
393,پیمان سنندجی زاده، بازیگر (زاده1352),1374,1.0,20.0,https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%D9%85%D8%A7%D9%86_%D8%B3%D9%86%D9%86%D8%AF%D8%AC%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87,,Death
394,محمدجواد مشکور، زبانشناس و نویسنده (زاده1297),1374,1.0,25.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AC%D9%88%D8%A7%D8%AF_%D9%85%D8%B4%DA%A9%D9%88%D8%B1,,Death
395,احمد معینی، بازیگر (زاده1302),1375,,,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%85%D8%B9%DB%8C%D9%86%DB%8C,,Death
396,کلارا آبکار،نگارگر، مینیاتوریست و تذهیب کار ایرانی ارمنی تبار (زاده 1294),1375,1.0,1.0,https://fa.wikipedia.org/wiki/%D9%86%DA%AF%D8%A7%D8%B1%DA%AF%D8%B1,,Death
397,جلال مقدم،منتقدوبازیگرسینما. (زاده1308),1375,1.0,29.0,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%AA%D9%82%D8%AF,,Death
398,گورگن پیچیکیان، معمار ایرانی ارمنی تبار (زاده1295),1376,,,https://fa.wikipedia.org/wiki/%DA%AF%D9%88%D8%B1%DA%AF%D9%86_%D9%BE%DB%8C%DA%86%DB%8C%DA%A9%DB%8C%D8%A7%D9%86,,Death
399,نورالدین مدرسی چهاردهی، دین شناس (زاده1297),1376,,,https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%B1%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D9%85%D8%AF%D8%B1%D8%B3%DB%8C_%DA%86%D9%87%D8%A7%D8%B1%D8%AF%D9%87%DB%8C,,Death
400,مازیار (خواننده)، خواننده (زاده1331),1376,1.0,16.0,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%B2%DB%8C%D8%A7%D8%B1_(%D8%AE%D9%88%D8%A7%D9%86%D9%86%D8%AF%D9%87),,Death
401,لرتا، بازیگر تئاتر و سینما ایرانی ارمنی تبار (زاده1290),1377,1.0,7.0,https://fa.wikipedia.org/wiki/%D9%84%D8%B1%D8%AA%D8%A7,,Death
402,احمد آرام، مترجم و نویسنده و از تدوین کنندگاندائرةالمعارف فارسی(زاده1281),1377,1.0,14.0,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%A2%D8%B1%D8%A7%D9%85,,Death
403,سیروس قایقران، بازیکن فوتبال (زاده1340),1377,1.0,18.0,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B1%D9%88%D8%B3_%D9%82%D8%A7%DB%8C%D9%82%D8%B1%D8%A7%D9%86,,Death
404,احمد آرام، مترجم و نویسنده (زاده1283),1378,1.0,14.0,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%A2%D8%B1%D8%A7%D9%85,,Death
405,عفت تجارت چی، اولین خلبان زن ایرانی (زاده1296),1378,1.0,19.0,https://fa.wikipedia.org/wiki/%D8%B9%D9%81%D8%AA_%D8%AA%D8%AC%D8%A7%D8%B1%D8%AA%E2%80%8C%DA%86%DB%8C,,Death
406,امیر سپهبدعلی صیاد شیرازی، فرماندهنیروی زمینی ارتش جمهوری اسلامی ایران{ترور} (زادهٔ1323),1378,1.0,21.0,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%B5%DB%8C%D8%A7%D8%AF_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,,Death
407,داریوش کوشان، کارگردان (زاده1330),1378,1.0,24.0,https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%DB%8C%D9%88%D8%B4_%DA%A9%D9%88%D8%B4%D8%A7%D9%86,,Death
408,رافیک آرزومانیان، فیلمبردار و تصویر بردار ایرانی ارمنی تبار (زاده1323),1379,1.0,4.0,https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%81%DB%8C%DA%A9_%D8%A2%D8%B1%D8%B2%D9%88%D9%85%D8%A7%D9%86%DB%8C%D8%A7%D9%86,,Death
409,عباس سحاب، جغرافی دان و نقشه نگار (زاده1300),1379,1.0,14.0,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D8%B3%D8%AD%D8%A7%D8%A8,,Death
410,نعمت الله گرجی، بازیگر ایرانی (زادهٔ1305),1379,1.0,17.0,https://fa.wikipedia.org/wiki/%D9%86%D8%B9%D9%85%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%DA%AF%D8%B1%D8%AC%DB%8C,,Death
411,محمدعلی فردین، بازیگر، کارگردان و کشتی گیر آزاد کار (زادهٔ1309),1379,1.0,18.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D9%81%D8%B1%D8%AF%DB%8C%D9%86,,Death
412,سیروس جراح زاده، بازیگر و کارگردان (زاده1309),1379,1.0,18.0,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B1%D9%88%D8%B3_%D8%AC%D8%B1%D8%A7%D8%AD%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87,,Death
413,جواد شیخ الاسلامی، تاریخنگار (زاده 1300),1379,1.0,28.0,https://fa.wikipedia.org/wiki/%D8%AC%D9%88%D8%A7%D8%AF_%D8%B4%DB%8C%D8%AE%E2%80%8C%D8%A7%D9%84%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C,,Death
414,احمد مندوب هاشمی، بازیگر، دوبلور و مجری ایرانی,1379,1.0,29.0,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%85%D9%86%D8%AF%D9%88%D8%A8_%D9%87%D8%A7%D8%B4%D9%85%DB%8C,,Death
415,محمد دشتی، محقق و نویسنده شیعه (زاده1330),1380,,,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AF%D8%B4%D8%AA%DB%8C,,Death
416,محمدعلی گویا، شاعر و طنز پرداز (زاده1313),1380,1.0,6.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%DA%AF%D9%88%DB%8C%D8%A7,,Death
